category,model,status,n_candidates,n_held,elapsed_s,note,clutter_target,stack_flat_target,liquid_target,food_transfer_target,table_obstacle,wide_opening_container
half_quail_breast,wphkwq,graspable,200,5,9.9,max_dim=0.091,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_quiche,gdvrux,not_ready,0,0,0.0,max_dim=0.132,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_quiche,murare,not_ready,0,0,0.0,max_dim=0.132,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_radish,kyujnh,graspable,200,5,12.3,max_dim=0.015,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_radish,zjeukz,graspable,200,5,11.9,max_dim=0.035,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_ramen,argnww,not_ready,0,0,0.0,max_dim=0.102,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_ramen,mplogd,not_ready,0,0,0.0,max_dim=0.102,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_rhubarb,lyotpu,graspable,200,5,11.1,max_dim=0.051,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_rhubarb,mtbhkr,graspable,200,5,12.4,max_dim=0.048,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_roll_dough,gwnxss,not_ready,0,0,0.0,max_dim=0.199,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_roll_dough,khmxtb,not_ready,0,0,0.0,max_dim=0.200,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_rope,cbwygj,too_large,0,0,0.0,max_dim=1.061,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
half_rope,jbmqyc,too_large,0,0,0.0,max_dim=1.047,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
half_rosehip,arilit,graspable,200,5,11.4,max_dim=0.059,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_rosehip,tdkaax,graspable,200,5,9.9,max_dim=0.059,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_rutabaga,afinny,not_ready,0,0,0.0,max_dim=0.113,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_rutabaga,kvelnh,not_ready,0,0,0.0,max_dim=0.113,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_salmon,kqssje,graspable,200,5,43.8,max_dim=0.130,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_salmon,udseko,graspable,200,5,61.3,max_dim=0.134,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_scone,nruwwp,not_ready,0,0,0.0,max_dim=0.083,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_scone,vykthm,not_ready,0,0,0.0,max_dim=0.087,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_shiitake,wkcotv,graspable,200,5,11.0,max_dim=0.050,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_shiitake,zuskah,graspable,200,5,11.4,max_dim=0.050,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_shrimp,fmpevo,graspable,200,5,10.4,max_dim=0.049,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_shrimp,kfhjwb,graspable,200,5,10.1,max_dim=0.068,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_snapper,klxewc,graspable,200,5,78.2,max_dim=0.216,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_snapper,rjsbgp,graspable,200,5,19.1,max_dim=0.247,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_sourdough,flwdle,not_ready,0,0,0.0,max_dim=0.079,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_sourdough,wgcbuy,not_ready,0,0,0.0,max_dim=0.079,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_spice_cookie,mtzrxb,not_ready,0,0,0.0,max_dim=0.070,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_spice_cookie,qrwsjv,not_ready,0,0,0.0,max_dim=0.072,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_spice_cookie_dough,iajxas,not_ready,0,0,0.0,max_dim=0.199,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_spice_cookie_dough,xzxwml,not_ready,0,0,0.0,max_dim=0.200,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_spinach,gofplq,graspable,200,5,22.6,max_dim=0.039,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_spinach,jmfmwt,graspable,200,5,11.8,max_dim=0.101,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_squid,dvlcfl,graspable,200,5,11.7,max_dim=0.034,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_squid,xasgey,graspable,200,5,10.4,max_dim=0.033,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_steak,rltaoi,graspable,200,5,17.4,max_dim=0.125,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_steak,zphtsi,graspable,200,5,13.6,max_dim=0.130,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_strawberry,pgguhi,graspable,200,5,11.4,max_dim=0.028,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_sugar_cookie,hvqdow,not_ready,0,0,0.0,max_dim=0.073,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_sugar_cookie,jkrbjp,not_ready,0,0,0.0,max_dim=0.073,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_sugar_cookie_dough,icwbdb,not_ready,0,0,0.0,max_dim=0.200,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_sugar_cookie_dough,ueipcz,not_ready,0,0,0.0,max_dim=0.199,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_sunflower,shnumy,graspable,200,5,10.3,max_dim=0.066,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
half_sunflower,woubco,graspable,200,5,10.1,max_dim=0.197,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
half_sushi,kbvcub,graspable,200,5,11.8,max_dim=0.037,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_sushi,yeczqn,graspable,200,5,10.0,max_dim=0.036,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_sweet_corn,qcnfch,graspable,200,5,38.5,max_dim=0.145,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_sweet_corn,tlrvtd,graspable,200,5,10.8,max_dim=0.118,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_swiss_cheese,ppnaxx,graspable,200,5,11.8,max_dim=0.066,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_swiss_cheese,siurhp,graspable,200,5,9.9,max_dim=0.099,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_taco,jbawkm,graspable,200,5,11.8,max_dim=0.084,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_taco,wrowli,graspable,200,5,10.6,max_dim=0.083,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_tenderloin,hsxfzx,not_ready,0,0,0.0,max_dim=0.100,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_tenderloin,zlimsu,not_ready,0,0,0.0,max_dim=0.103,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_tiramisu,dnypnm,graspable,200,5,13.6,max_dim=0.069,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_tiramisu,ftdroi,graspable,200,5,10.1,max_dim=0.069,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_toast,gjpbgv,not_ready,0,0,0.0,max_dim=0.089,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_toast,xvqnvl,not_ready,0,0,0.0,max_dim=0.092,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_tofu,ecmwbe,graspable,200,5,11.0,max_dim=0.028,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_tofu,oukbgb,graspable,200,5,10.1,max_dim=0.028,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_tortilla,ifxldf,not_ready,0,0,0.0,max_dim=0.237,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_tortilla,keraqb,not_ready,0,0,0.0,max_dim=0.237,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_tortilla_chip,plnyld,graspable,200,5,10.1,max_dim=0.078,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_tortilla_chip,sbleta,graspable,200,5,9.5,max_dim=0.074,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_trout,flyifh,graspable,200,5,13.7,max_dim=0.095,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_trout,tyucmc,graspable,200,5,28.1,max_dim=0.130,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_tuna,ntvqrf,graspable,200,5,93.2,max_dim=0.481,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_tuna,vnzgtg,graspable,200,5,114.2,max_dim=0.409,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_turkey,hbzolq,not_ready,0,0,0.0,max_dim=0.335,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_turkey,xuxpbr,not_ready,0,0,0.0,max_dim=0.335,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_turkey_leg,kweybb,graspable,200,5,11.6,max_dim=0.079,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_turkey_leg,ymxpia,graspable,200,5,12.8,max_dim=0.083,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_vanilla_flower,udzkpp,graspable,200,5,11.2,max_dim=0.032,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
half_vanilla_flower,zdpxwq,graspable,200,5,10.9,max_dim=0.033,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
half_veal,gopovb,graspable,200,5,12.3,max_dim=0.143,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_veal,pznmyp,graspable,200,5,22.8,max_dim=0.139,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_venison,ixnagn,not_ready,0,0,0.0,max_dim=0.087,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_venison,mszwzw,not_ready,0,0,0.0,max_dim=0.097,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_vidalia_onion,tnmqrt,graspable,200,5,10.1,max_dim=0.097,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_vidalia_onion,yxwjgn,graspable,200,5,10.2,max_dim=0.102,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_virginia_ham,inelbk,graspable,200,5,9.1,max_dim=0.270,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_virginia_ham,znrkjg,graspable,200,5,15.5,max_dim=0.284,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_waffle,vpimsk,graspable,200,5,25.6,max_dim=0.283,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_waffle,vufawe,graspable,200,5,32.0,max_dim=0.283,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_walnut,bpdkdn,graspable,200,5,9.9,max_dim=0.048,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_walnut,dulddb,graspable,200,5,10.0,max_dim=0.050,not_suitable,not_suitable,not_suitable,possible,not_suitable,not_suitable
half_watermelon,diflgd,no_grasp,200,0,102.4,max_dim=0.360,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_white_turnip,cqztci,graspable,200,5,10.4,max_dim=0.034,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_white_turnip,guvvjb,graspable,200,5,12.1,max_dim=0.016,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_wrapping_paper,mntitw,graspable,200,5,40.7,max_dim=0.238,not_suitable,possible,not_suitable,not_suitable,not_suitable,not_suitable
half_wrapping_paper,pjcxni,graspable,200,5,14.3,max_dim=0.238,not_suitable,possible,not_suitable,not_suitable,not_suitable,not_suitable
half_zucchini,career,graspable,200,5,12.0,max_dim=0.116,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_zucchini,tncuen,not_ready,0,0,0.0,max_dim=0.096,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
half_zucchini,uzezze,graspable,200,5,13.2,max_dim=0.118,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
hall_tree,daxzaw,too_large,0,0,0.0,max_dim=2.373,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hall_tree,gypwkr,too_large,0,0,0.0,max_dim=1.077,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hall_tree,upkvgr,too_large,0,0,0.0,max_dim=5.371,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
ham_hock,pjcwba,graspable,200,5,26.1,max_dim=0.182,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
hamburger,fyswch,graspable,200,5,9.7,max_dim=0.108,not_suitable,not_suitable,not_suitable,perfect,possible,not_suitable
hamburger_bun,fqxumh,graspable,200,5,10.9,max_dim=0.087,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
hamburger_bun,jeygaq,graspable,200,5,12.1,max_dim=0.090,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
hammam_bench,wxpwzd,too_large,0,0,0.0,max_dim=6.220,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hammer,bbzlel,graspable,200,5,28.8,max_dim=0.341,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
hammer,fcrlbo,graspable,200,5,30.1,max_dim=0.231,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
hammock,aiftuk,too_large,0,0,0.0,max_dim=3.749,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hammock,fglfga,too_large,0,0,0.0,max_dim=2.565,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hammock,klhkgd,too_large,0,0,0.0,max_dim=2.564,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hammock,lqweda,too_large,0,0,0.0,max_dim=2.565,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hammock,qewdqa,too_large,0,0,0.0,max_dim=2.565,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hammock,sullco,too_large,0,0,0.0,max_dim=4.177,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamper,clziqw,too_large,0,0,0.0,max_dim=0.510,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamper,djrdum,graspable,200,5,38.0,max_dim=0.288,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamper,drgdfh,too_large,0,0,0.0,max_dim=0.540,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamper,fkghop,not_ready,0,0,0.0,max_dim=0.223,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamper,hlgjme,graspable,200,3,106.8,max_dim=0.417,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamper,iofciz,too_large,0,0,0.0,max_dim=0.503,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamper,mkxkwm,not_ready,0,0,0.0,max_dim=0.435,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamper,otswdv,not_ready,0,0,0.0,max_dim=0.175,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamper,pcyjbu,no_grasp,0,0,0.8,max_dim=0.481,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamper,pdzaca,too_large,0,0,0.0,max_dim=0.513,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamper,pgwdlg,too_large,0,0,0.0,max_dim=0.658,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamper,pqzyxx,graspable,200,3,140.9,max_dim=0.419,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamper,qhdikw,graspable,200,5,12.5,max_dim=0.155,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamper,sijioo,graspable,200,5,54.0,max_dim=0.305,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamper,ssfvij,no_grasp,200,0,118.3,max_dim=0.323,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamper,stibna,not_ready,0,0,0.0,max_dim=0.306,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamper,wdsnjy,too_large,0,0,0.0,max_dim=0.584,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamper,wqxrbf,too_large,0,0,0.0,max_dim=0.572,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamper,xhdtjn,graspable,200,3,70.7,max_dim=0.436,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamper,xjftlf,no_grasp,0,0,1.7,max_dim=0.475,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hamster_wheel,atgpbe,graspable,200,5,110.1,max_dim=0.454,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hand_dryer,cdyffs,no_grasp,200,0,115.3,max_dim=0.291,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hand_dryer,jblykn,graspable,200,5,97.2,max_dim=0.303,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hand_dryer,jjolwn,no_grasp,200,0,96.7,max_dim=0.415,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hand_towel,klevhj,not_ready,0,0,0.0,max_dim=0.279,not_suitable,perfect,not_suitable,not_suitable,possible,not_suitable
handle,apdvez,too_large,0,0,0.0,max_dim=0.623,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
handset,ilmhxf,not_ready,0,0,0.0,max_dim=0.469,possible,not_suitable,not_suitable,not_suitable,possible,not_suitable
hanger,agrpio,graspable,200,5,18.2,max_dim=0.426,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hanger,anobre,graspable,200,5,48.1,max_dim=0.436,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hanger,ffecvd,graspable,200,5,63.1,max_dim=0.441,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
hanger,lymqks,graspable,200,5,25.6,max_dim=0.471,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
